row ID,row m/z,row retention time,G72746_10x_3ul_BB3_01_17887.mzXML Peak area,G73645_BC6_01_18671.mzXML Peak area,G75179_5x_RB2_01_17259.mzXML Peak area,G72708_10x_BC10_01_17818.mzXML Peak area,G73640_BB6_01_18655.mzXML Peak area,G72711_10x_BH9_01_17937.mzXML Peak area,G73942_1x_BD12_01_17303.mzXML Peak area,G72517_10x_BH10_01_17938.mzXML Peak area,G79618_5x_RG5_01_17969.mzXML Peak area,G73644_p5_d5_15ul_GD4_01_21649.mzXML Peak area,G78968_BB9_01_18660.mzXML Peak area,G73949_1x_BC12_01_17290.mzXML Peak area,G79473_5x_RE10_01_18233.mzXML Peak area,G75172_1x_BH11_01_17354.mzXML Peak area,G73437_1x_rerun_BE4_01_17364.mzXML Peak area,G72745_10x_BD4_01_17825.mzXML Peak area,G78944_BB8_01_18659.mzXML Peak area,G75697_rerun_BG7_01_18771.mzXML Peak area,G75696_BA7_01_18642.mzXML Peak area,G75212_1x_BC3_01_17282.mzXML Peak area,G78948_rerun_BD11_01_18712.mzXML Peak area,G78942_rerun_BH9_01_18781.mzXML Peak area,G72441_1x_BA6_01_17274.mzXML Peak area,G79584_5x_RH6_01_18243.mzXML Peak area,
5150,766.5643674410306,9.919498717948718,0,0,201.1665000000053,0,13075.842499999791,0,0,311.0300000000075,630.2449999999947,0,776.8859999999997,0,4099.407000000055,0,0,0,1624.744499999963,0,2615.6749999999565,216.21599999999552,233901.78949999975,392321.5215,208.7679999999932,634.6599999999987,
5152,486.24334394294266,3.745494871794872,0,0,0,0,544.7604999999994,191.06099999999998,0,2385.046000000012,232.66699999999946,0,387.2759999999998,1949.0240000000094,0,0,173.20399999999927,0,850.2969999999943,0,8023.9500000000135,0,1798.1889999999937,57990.4660000001,961.3560000000111,9028.500000000004,
5153,671.384635997954,3.8294142857142863,0,0,0,0,0,0,0,633.1420000000002,0,0,0,0,0,0,0,0,208.4704999999986,0,1668.6759999999927,0,4279.661500000021,38542.58350000004,227.01000000000064,3281.4449999999997,
5166,764.5536082703389,8.588364814814817,0,324.22499999999,0,0,239.5130000000072,0,0,0,536.4434999999987,0,265.93450000000274,0,36259.29150000014,0,0,731.0600000000001,0,0,0,0,651.2464999999946,177592.32950000034,21439.082500000608,0,
5177,620.8523098384974,4.152631666666666,0,0,0,0,574.762500000001,222.4279999999986,0,221.33999999999872,0,405.57399999999814,0,0,0,0,0,0,12212.020000000042,0,34337.405499999986,0,6070.64400000005,49073.237500000316,263.0069999999986,4877.663999999998,
5178,598.3158968376391,4.0681318181818185,0,0,0,0,0,696.0210000000047,0,1207.2030000000038,0,0,0,257.53999999999905,0,0,0,193.01799999999935,3397.5795000000035,185.36399999999935,4921.014000000001,0,768.9255000000076,27415.92399999973,1198.8050000000192,10448.151000000005,
5181,300.8553543696328,2.8287999999999998,0,0,0,0,0,0,0,166.92299999999963,0,0,0,0,0,0,0,0,0,0,2534.1424999999967,0,179.03249999999952,62525.86349999996,591.4775000000027,487.94999999999925,
5182,517.343736921038,9.535230952380951,0,0,0,0,0,0,0,0,0,0,560.7089999999872,0,0,0,0,268.4299999999965,296.71099999999194,0,849.725999999983,0,385.923,26922.250000000007,285.18600000000913,0,
5185,382.71139241536457,0.6125733333333333,0,0,0,0,0,0,0,182.26200000000026,0,0,0,0,0,0,0,0,0,0,1723.1980000000012,0,1616.3649999999996,158424.57600000003,0,1248.9125000000017,
5186,460.75648260116577,3.587352083333333,0,0,0,0,0,0,0,891.0270000000006,183.5680000000014,0,171.77999999999926,0,0,0,0,0,280.6180000000006,0,310.83999999999867,0,645.8225000000036,23876.32950000003,2284.0224999999987,0,
5193,257.172835138109,2.219797916666667,0,0,0,0,190.23999999999913,0,0,611.9390000000043,0,0,185.20699999999994,0,0,0,0,0,2206.174000000007,0,6159.674999999993,0,7842.665500000003,153420.41349999988,0,1354.6119999999996,
5207,689.6398600260417,4.53769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.2999999999952,0,169.02300000000128,0,3436.0264999999863,29765.386000000202,177.6699999999993,0,
5211,387.7205015364147,2.801977083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.2984999999993,0,189.77599999999921,469.0399999999968,15169.294999999978,0,8630.619499999997,37293.2365000001,962.1935000000028,4162.102999999998,
5221,365.1823249842583,2.4846740740740745,0,0,0,0,0,0,0,0,376.24899999999724,150.32199999999966,834.6624999999995,0,0,0,0,0,23152.74650000002,226.1819999999999,16438.348999999966,0,33289.56949999996,159874.6575000001,0,1486.3960000000116,
5242,480.55015683271205,10.952641176470589,0,1863.519000000017,0,171650.65999999977,1333.66850000001,94272.2910000003,35128.97549999997,4712.768000000187,4057.702500000006,249.28000000000495,2356.773499999981,42496.79449999962,3875.286999999995,0,40009.639500000216,4646.377000000033,0,0,1179.452500000014,0,7831.936499999993,435729.82349999965,209.10899999999845,0,
5276,355.18000327216254,1.755938888888889,0,0,0,0,0,0,0,403.8090000000006,0,0,0,0,0,0,195.27900000000068,0,0,0,3975.5659999999934,0,12906.023999999998,99591.28900000002,384.10749999999763,0,
5286,480.25256436968607,3.2713402777777776,0,0,0,0,0,570.0239999999975,504.8705000000027,1908.4134999999965,391.8405000000006,0,0,171.30699999999896,0,0,0,193.1370000000001,1124.3309999999992,0,307.94399999999865,0,7334.116999999991,19207.587,2236.4004999999916,51686.56600000004,
5297,760.582569555566,11.075568055555557,906.5674999999995,311196.0689999993,0,196.92749999999887,386157.5690000004,62182.67700000026,190.52999999999486,600.3259999999827,0,0,9379.543000000005,0,138949.65000000055,0,0,0,0,0,1180.9919999999913,0,38905.41350000015,70214.03300000007,0,0,
5303,404.90189730326335,2.7845916666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11708.046500000004,0,6030.941000000003,44215.66650000011,0,527.3204999999969,
5309,508.58156029807196,13.034087500000002,2523.8089999999984,5160.460999999957,3846.948000000024,7799.05649999999,4523.2085000000025,2894.789500000004,8521.779500000015,14078.965000000075,774.1279999999916,0,1577.0210000000097,7919.4195000000545,3407.892000000041,0,9206.797500000011,4404.937000000016,484.92500000000354,0,3557.337499999998,0,284.1525000000107,468587.928,1503.2155000000014,4082.8864999999796,
5323,689.8873727586533,4.486919444444445,0,0,0,0,0,0,0,691.3529999999982,0,0,300.9434999999992,0,0,0,0,0,3652.514000000003,0,180.51000000000136,0,3761.3574999999855,25432.560000000172,0,0,
5349,636.0097319830031,4.221530952380951,0,0,0,0,0,0,0,0,0,0,188.31250000000034,0,0,0,0,0,1065.6175000000035,0,4431.052000000023,0,1096.466499999996,16993.073999999935,751.3055000000021,4774.934000000054,
5403,547.9909482828776,3.6672133333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.9265000000069,0,11813.455999999971,0,779.4339999999991,12211.748999999996,0,277.19100000000253,
5414,843.7851409912109,4.7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.5760000000023,0,0,11924.544500000073,0,747.1085000000053,
5426,418.9217936197917,2.8847722222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.2009999999999,0,0,0,0,26555.80599999992,0,570.901499999999,
5430,531.6115976969401,4.726005555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8912.386000000019,0,0,15682.937500000113,0,1173.373000000008,
5531,348.17757747375884,0.6431735294117648,0,0,0,0,0,816.4610000000014,170.82000000000025,2519.416,408.9825000000006,183.79200000000026,262.9935,170.45599999999993,785.2235000000001,0,485.4265000000003,1051.1520000000005,7165.928500000003,2529.3109999999983,12804.314000000006,0,4822.6385,47127.00399999999,21299.441999999985,133397.5624999999,
5652,575.6767934163412,3.8513458333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12531.238499999989,0,4770.291000000021,12085.795500000062,187.51399999999984,0,
5717,329.1770613231356,8.074372222222221,0,0,0,0,240.05099999999413,0,358.7220000000043,0,437.2169999999936,308.3200000000061,278.7150000000027,219.22400000000084,234.71999999999525,0,92525.56950000153,787.7100000000212,0,178.2695000000047,176.52600000000106,0,0,0,3473463.554500025,0,
5718,305.102329826355,4.57084,0,0,0,0,0,0,721.057500000004,0,0,160.6019999999997,0,198.31899999999993,0,282.080000000001,84819.05750000132,523.6735000000039,0,0,191.82149999999876,234.52000000000083,169.02299999999855,0,2106501.648000015,0,
5719,339.1599619123671,7.682705555555555,0,0,0,0,0,0,0,0,0,0,0,216.743999999999,178.4330000000014,0,41695.59700000026,395.675000000007,0,0,0,0,0,226.11300000000497,2532390.5830000155,0,
5720,193.05004147120889,8.076666666666666,0,0,0,0,0,175.212500000006,0,0,0,0,338.7554999999992,0,0,0,27988.791500000447,0,263.0740000000075,237.00250000000142,379.66799999999296,0,0,0,1813667.3040000114,0,
5721,203.0343475341797,7.6718166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22782.25900000015,0,0,0,0,0,0,0,1637849.5485000105,0,
5722,301.1068048477173,6.5039541666666665,0,0,0,0,0,0,201.59699999999992,0,0,0,0,0,0,0,43598.705499999414,196.86700000000008,0,0,0,0,0,0,1057202.4490000005,0,
5723,501.160961710612,3.08167,0,0,0,203.49999999999923,0,0,0,268.94999999999897,0,0,0,0,0,0,8528.34600000001,6452.959500000021,0,0,0,0,0,0,997032.8150000009,0,
5724,371.14913177490234,5.848691666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16746.828500000054,0,0,0,0,0,0,0,821940.3724999997,0,
5727,361.1439343407041,7.674542857142858,0,0,0,0,0,0,0,0,174.05200000000485,0,0,0,0,196.44000000000153,31659.885000000213,1872.0445000000134,0,194.08900000000003,0,194.74349999999956,0,0,919473.2485000053,0,
5728,595.1672333556336,3.3698590909090913,0,0,292.39650000000063,0,0,211.43099999999993,2278.5654999999956,539.2975000000004,0,0,183.84800000000178,524.3949999999993,0,17760.974999999904,749980.498,0,0,0,0,172.1474999999989,0,0,461495.94999999955,446.2920000000005,
5729,356.20718212127684,4.070368749999999,0,0,0,0,0,0,28685.934499999952,778.7625000000075,0,0,0,0,0,209.21600000000126,16171.63600000013,0,200.79750000000288,0,0,255.6720000000015,0,0,540578.4229999972,5328.156999999983,
5731,233.0436449505034,6.505745833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,178.97799999999916,13614.04199999982,0,0,0,0,287.0874999999993,0,0,424254.0410000002,0,
5732,307.1024237738715,3.447287037037037,0,0,317.6549999999975,167.78699999999867,0,0,0,2368.56349999999,175.74749999999955,0,0,334.6720000000033,0,0,33701.502500000024,996.2214999999987,0,0,0,0,0,371.37199999999837,506552.4459999991,0,
5735,417.1736696661086,3.8434350000000004,0,0,0,8731.502500000002,0,265.356000000001,206.45100000000116,627.2640000000013,0,0,0,170.6639999999999,0,3558.1354999999944,14606.650499999942,2399.077499999992,0,0,0,2172.237499999996,0,0,355893.0240000001,0,
5739,511.20194176567924,3.5304583333333333,0,0,0,0,0,0,0,0,286.82499999999754,0,0,0,0,515.1440000000049,9916.851500000032,0,0,0,0,204.68750000000034,0,238.4339999999992,500740.8640000014,0,
5742,637.4300215657552,8.573573333333332,0,0,0,0,0,0,0,0,0,350.1039999999899,0,0,172.14750000000168,0,0,874.1054999999936,0,956.4735000000029,0,0,0,0,1425777.5549999925,0,
5743,371.1499775996825,6.9729809523809525,0,181.70699999999846,0,0,0,0,0,0,0,0,0,181.8179999999992,0,198.19799999999913,10931.182499999972,0,0,0,0,0,206.577000000002,0,363832.4454999994,210.0119999999975,
5745,389.1598063151042,5.870643333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,166.56600000000137,8302.512000000028,0,0,0,0,0,275.2679999999971,0,345582.87649999995,276.73750000000496,
5747,679.3268864949544,8.054666666666666,0,0,0,0,0,0,0,0,0,0,0,0,218.35300000000052,0,1757.5425000000348,0,0,0,0,0,0,0,311017.13300000154,169.02300000000128,
5757,609.1820000542534,4.0924861111111115,0,0,369.00000000000136,0,176.9040000000021,175.74750000000097,0,0,0,0,0,0,0,715.8060000000085,162306.5915000019,0,0,0,0,0,0,0,394120.4645000023,0,
5761,439.17296872820174,7.007795833333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18333.59199999995,0,0,166.66800000000205,0,0,0,194.7435000000027,277478.3819999992,0,
5763,342.19114119211827,3.5329854166666665,0,0,0,0,0,0,6865.376000000011,0,0,0,0,195.89900000000182,0,240.344999999998,28334.268000000073,0,705.802500000002,0,0,203.36000000000072,590.0164999999961,0,230257.31850000133,0,
5766,341.12208722267314,3.036619696969696,0,0,0,377.18099999999936,0,0,653.3625000000011,167.68399999999937,0,0,0,0,0,347.78599999999915,2966.3349999999964,257.4609999999985,0,0,2410.2025000000017,196.97999999999868,418.9649999999997,1384.7250000000058,332770.3354999998,0,
5767,225.11239935254292,2.8049074074074074,0,0,803.9654999999963,8410.60600000001,0,0,0,0,0,459.6140000000008,0,170.60700000000062,0,178.86899999999991,5815.347500000007,0,0,0,0,203.05000000000035,496.48900000000066,0,397079.42350000096,0,
5769,171.13784885406494,2.9679541666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,166.71899999999965,1231.817999999998,0,0,0,0,447.75150000000184,0,0,302633.33300000004,0,
5771,371.3268899163351,6.332034057971015,1096.4909999999818,1503.1599999999953,1845.6595000000214,820.1829999999925,1085.6799999999862,1112.7924999999939,10175.212999999998,5385.1020000000435,527.597000000003,5076.760499999924,3011.7045000000317,1365.825999999996,1285.2569999999803,14373.193500000116,1816.103499999998,1867.6844999999937,517.450000000001,2352.004999999982,1029.4289999999899,2516.1284999999743,276.06150000000054,502.2990000000008,183624.8909999997,0,
5772,351.2017508091072,2.987848717948718,0,0,272.87800000000107,0,0,259.8854999999994,0,1865.3159999999925,114.71250000000077,0,0,0,0,611.1385000000012,784.0799999999952,182.0000000000001,237.29250000000138,0,0,620.1620000000024,480.32149999999723,2347.6985000000113,302819.679,15957.689500000011,
5775,274.1459577287946,3.2892619047619047,0,0,0,0,0,0,0,3922.2660000000087,0,0,0,0,187.30200000000127,0,85826.6085000003,0,260.99850000000254,0,0,0,314.2079999999993,372.5520000000015,241944.9309999994,0,
5777,307.102600720464,3.243145238095238,0,0,0,0,0,205.43750000000028,0,1612.8639999999962,0,0,0,207.49650000000162,0,0,13704.576999999957,145949.07949999996,0,0,0,0,188.31250000000034,0,475121.86500000034,0,
5778,632.4726003011067,8.549075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.54150000000118,0,0,0,0,0,0,869396.0674999956,0,
5779,323.090032365587,6.50076111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15033.507499999805,0,0,0,0,191.93849999999952,0,0,205693.6110000002,0,
5780,341.12273470560706,2.8753187499999995,0,0,0,0,0,0,0,554.7165000000001,0,0,0,0,198.6215000000019,0,3081.821500000008,0,262.7199999999988,0,1252.0699999999993,361.85749999999905,0,1536.8730000000032,595426.7834999999,0,
5782,615.4457105848525,8.481044444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.9905000000008,0,231.53099999999768,0,0,0,0,0,0,666671.6509999954,0,
5784,351.1742706298828,8.051458333333333,0,0,0,0,0,0,0,0,0,233.02200000000175,0,0,0,0,0,0,0,0,0,0,0,0,213128.9845000017,0,
5785,356.18657267252604,7.697583333333332,0,0,0,0,0,205.4374999999986,0,178.4330000000014,0,0,230.32350000000048,0,0,0,4161.994000000027,0,0,0,0,0,0,0,245350.36500000162,0,
5786,426.7493720887199,3.4755944444444444,0,0,0,0,0,0,0,400.77000000000214,282.0230000000021,0,324.62100000000055,0,0,0,16881.326500000047,0,816.7359999999995,0,185.20699999999843,0,264.60349999999823,877.4720000000084,148768.02700000067,0,
5790,192.1385653177897,5.245865942028985,159.68900000000252,790.3050000000045,621.6294999999953,181.6634999999979,786.7575000000043,183.7919999999984,1798.7599999999888,242.05399999999455,706.1934999999976,2440.223499999989,2690.1015000000016,768.3699999999959,375.33099999999985,0,4753.28850000001,261.9470000000001,476.6580000000057,2018.4399999999976,3724.5959999999995,2269.155000000015,12690.284500000023,1955.0959999999925,179658.57850000117,351.85200000000486,
5794,298.27482436043874,6.420377083333333,0,0,0,0,0,2569.086000000006,2106.1935000000117,0,0,0,0,5572.54199999996,0,475.21899999999965,8744.099500000037,5197.142499999988,0,0,0,658.8779999999997,0,0,197014.75050000098,0,
5795,733.3121948242188,2.7409166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.65449999999953,0,0,0,0,0,0,0,274241.2134999998,0,
5797,425.2018774414063,3.264448333333333,0,0,0,0,0,276.1080000000004,0,2594.7510000000025,223.65249999999955,195.74999999999815,211.49549999999863,0,0,0,8764.415000000014,0,0,0,1350.7454999999975,0,1185.9144999999937,2515.549000000005,177858.8009999997,0,
5800,333.19041748046874,2.9726049999999997,0,0,0,0,0,0,0,2973.881000000002,218.51400000000223,0,0,0,0,586.6155000000022,552.1229999999966,0,181.65150000000108,0,0,1492.970500000006,394.27599999999836,8457.89350000001,223193.574,3993.0574999999935,
5802,707.3012268066407,3.6057699999999997,0,0,0,0,0,0,0,209.5604999999997,0,0,0,0,0,0,1158.610499999999,0,0,0,0,216.15000000000038,0,231.81499999999954,144302.1204999994,0,
5807,197.08076700846354,3.130103333333333,196.38000000000113,0,207.64499999999998,186.39,0,0,174.9600000000009,168.5079999999993,181.76250000000033,620.0730000000002,230.7464999999995,0,0,867.425499999998,844.4269999999935,0,403.070999999999,0,490.07600000000116,179.90499999999886,0,176.57999999999998,156537.00999999978,0,
5809,845.2348558698383,4.024006666666667,0,0,378.8400000000014,0,0,0,0,0,0,0,0,0,0,427.58450000000147,12306.274999999952,0,0,0,0,0,0,330.1739999999969,238168.85399999886,0,
5810,310.1648287361051,4.175492592592593,0,0,0,0,0,0,7271.680000000001,241.00650000000235,0,177.39000000000095,0,0,0,299.18399999999895,18790.23949999993,232.66100000000392,0,0,0,171.93750000000028,0,0,531138.371500001,531.0359999999998,
5816,193.0497466304846,3.0895649122807014,0,403.8090000000006,0,0,1051.9089999999933,251.07299999999782,186.30000000000092,374.07150000000075,142.3460000000008,173.37500000000006,760.0604999999979,277.09200000000044,224.8170000000017,310.0544999999992,1699.0229999999945,403.96850000000074,330.9769999999992,231.31049999999942,281.736000000001,0,170.40400000000096,406.99999999999847,162124.93150000018,0,
5819,137.13266037229508,4.788763888888889,0,0,185.48950000000326,0,0,0,2686.92799999999,0,0,183.45600000000218,0,0,0,9658.12649999998,2659.7015000000138,0,0,0,0,0,0,0,203115.9134999999,0,
5822,571.4202935112847,8.571599999999998,0,0,0,0,0,0,0,0,0,0,0,0,404.9565000000039,0,0,855.9499999999965,0,0,0,0,0,0,486891.0669999974,0,
5824,482.14629109700525,5.712925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.41349999999738,0,0,0,0,0,0,0,165910.11399999855,0,
5826,384.1869574652778,2.7296041666666664,0,0,0,0,0,0,0,360.0299999999992,0,0,0,0,0,0,13146.414999999975,0,0,0,0,0,0,384.1895000000001,324746.1625000001,0,
5828,310.16499743991426,3.9555527777777777,0,0,0,0,0,0,4308.250499999988,0,0,0,0,0,0,178.1605000000011,13214.038500000002,0,0,0,0,749.1225,0,0,286492.4729999999,1615.2964999999972,
5830,389.14172956678607,2.1226166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24793.143000000036,0,0,0,0,0,0,0,520205.42999999947,341.5059999999986,
5831,407.1307373046875,7.004066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.8785000000003,0,0,0,0,0,0,0,115758.5979999992,0,
5833,398.20228396143233,0.3763635416666667,251.63599999999997,0,0,13515.723500000004,0,9985.624499999998,0,6079.248999999996,1383.5565000000004,0,0,0,264.6869999999999,899.3155000000004,23710.6655,2531.614999999999,484.5630000000001,0,649.5990000000004,3625.400999999999,1571.3940000000002,3126.1524999999992,128529.20600000008,30317.749000000018,
5840,755.295664469401,2.7588388888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.5904999999965,0,0,0,0,0,0,0,245058.58150000006,2676.187499999998,
5843,941.3970540364583,5.522116666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.9974999999984,0,0,0,0,0,0,0,114260.8069999995,0,
5848,720.5270724826388,8.513233333333334,0,0,0,0,0,234.3769999999999,0,0,0,0,832.0650000000086,0,0,0,0,0,0,0,0,0,0,0,515549.6699999992,0,
5849,747.5237935384115,8.44718888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.7249999999678,872.6080000000039,0,0,0,0,0,0,404097.2910000002,0,
5858,667.4380594889324,8.146008333333333,0,0,0,0,0,0,0,0,0,311.60000000000616,0,0,0,0,0,0,0,0,0,0,0,0,384486.03949999914,0,
5861,561.2186720106337,4.207927777777777,0,0,0,0,0,0,0,284.31599999999884,0,0,0,0,0,0,9553.426000000005,0,0,0,0,0,0,0,118866.4140000008,0,
5866,460.1932205200195,4.4655708333333335,0,0,0,0,0,0,0,0,0,0,0,173.84000000000063,0,721.5649999999985,5324.249999999929,0,0,0,0,0,0,0,94980.28899999941,0,
5867,179.07009051396295,2.9008051282051284,0,0,197.95599999999916,433.09000000000015,170.8719999999999,173.94600000000133,0,571.55,0,179.3220000000012,0,328.3380000000012,0,506.7599999999977,2488.042000000006,0,0,218.119999999999,193.16599999999994,9551.648499999978,0,0,331665.99,0,
5874,334.16472651163735,3.7905616666666666,0,0,305.74499999999995,0,0,0,0,0,164.69600000000088,0,0,0,0,0,33625.16349999994,2386.7829999999904,193.6969999999987,0,0,1400.9490000000028,495.8419999999973,573.4989999999996,87271.05349999982,2295.9205000000047,
5875,342.2076090494792,2.8026866666666663,0,0,0,0,0,0,1469.864999999988,558.5579999999975,96.9584999999993,0,0,0,0,0,5616.657999999967,1432.9154999999996,622.317999999997,0,276.9909999999999,0,498.7934999999999,0,142576.6390000004,9535.356499999963,
5878,389.1426965622675,3.6834696969696967,0,0,0,207.13700000000003,0,172.14750000000026,0,284.0250000000002,0,191.76299999999992,0,220.72499999999818,0,4707.905999999991,8942.535000000016,1338.5335000000046,0,0,0,0,0,371.0405000000004,83967.94899999941,693.8750000000003,
5879,432.16985241117936,4.437536666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.020500000011,1578.9855000000036,0,0,0,0,186.10499999999962,0,0,101555.7070000004,354.79499999999996,
5880,712.2820739746094,2.83575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.17799999999994,0,0,0,0,0,0,0,138669.00050000043,0,
5882,711.4647572835286,8.166891666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,373.15550000000087,0,0,0,0,0,0,0,0,228615.75249999808,0,
5884,437.20210520426434,3.6422,0,0,0,0,0,0,0,1905.7079999999821,0,0,249.1279999999999,0,0,332.6154999999992,1459.9129999999936,0,0,0,0,337.94299999999913,467.04599999999937,0,161676.65550000023,22923.82000000025,
5892,303.0867647443499,6.977075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226.495999999993,0,0,0,0,0,0,0,94462.9274999997,0,
5893,354.21826553344727,3.9865916666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.4414999999964,0,0,0,0,0,0,0,81926.78849999937,0,
5895,201.01784165700278,7.016433333333333,0,0,0,0,0,168.0719999999974,0,372.0574999999969,0,0,0,0,0,0,2680.687999999998,0,0,0,0,0,0,0,105873.83049999976,0,
5911,618.4569295247395,8.195924999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.0299999999986,0,231580.49999999953,0,
5914,698.5567872365316,10.184279166666666,0,0,178.75999999999775,0,0,362.3295000000035,17975.404000000093,0,0,0,0,2877.322500000051,0,6448.083499999944,684.3689999999999,0,0,0,0,8731.331499999933,0,0,76711.27999999974,0,
5917,857.5631815592449,8.440833333333334,0,334.55999999999574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288326.58800000045,0,
5920,475.1793241954985,4.309847619047619,0,0,329.5394999999978,198.6160000000009,0,0,0,342.6554999999978,0,0,0,0,0,0,6561.274999999926,2606.6984999999668,0,0,0,195.54000000000045,0,0,71534.79650000048,0,
5923,419.1912413377028,3.623694871794872,0,0,185.48950000000028,0,0,481.03649999999936,0,2688.6535000000176,233.94800000000282,0,0,0,0,15114.746000000076,1962.6589999999978,554.0549999999971,510.1954999999987,0,180.28999999999846,0,453.6060000000043,734.5720000000038,110677.69250000032,5963.539499999992,
5924,393.1327458699545,6.652461111111111,0,0,0,0,567.4880000000035,0,0,0,0,0,0,0,0,0,2021.1039999999805,0,0,0,0,0,0,0,74243.8410000001,0,
5927,764.5520905994234,8.451707142857144,0,0,0,0,0,0,0,0,229.3899999999976,0,265.93450000000274,0,10055.220499999863,0,191.29500000000309,0,0,0,0,0,455.80550000000403,41420.32700000024,315134.95749999984,0,
5931,495.32431284586585,8.397329166666665,0,0,0,0,0,0,0,0,0,0,0,0,0,181.59600000000069,0,0,0,181.7624999999944,0,197.03999999999908,0,0,245350.97400000153,0,
5933,265.1444974626814,2.1926857142857146,0,257.7940000000009,0,0,0,0,567.9014999999982,0,0,142.1540000000009,218.31949999999853,144.92749999999901,198.12649999999866,0,0,0,0,0,0,0,0,0,203380.01200000016,0,
5934,544.4204711914062,8.557041666666667,0,0,0,0,0,0,327.99999999999585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286406.6670000006,0,
5946,535.3603515625,8.228950000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.385999999999,221152.15400000082,0,
5947,461.32333424886065,8.635050000000001,0,0,0,0,0,0,0,0,0,0,0,0,232.80900000000224,214.57799999999554,0,655.7435000000022,0,0,184.8114999999928,0,0,0,269671.67500000057,0,
5949,493.338631439209,8.370936666666665,0,0,0,279.000000000004,305.3710000000025,0,0,279.841500000004,265.4369999999972,490.5905000000015,0,0,0,0,0,270.4139999999978,237.4374999999927,185.0940000000022,0,180.40000000000356,0,0,236988.82150000124,0,
5956,303.14266564412287,0.8909307692307694,0,0,3660.420999999997,10328.931500000006,0,347.0439999999999,447.6140000000005,459.0960000000001,0,0,0,11249.204499999996,0,0,927.7235000000003,0,180.65250000000006,0,286.21250000000055,4374.197499999999,624.8740000000003,0,173227.90550000002,4686.709999999997,
5957,506.3163324991862,8.331229166666667,0,0,0,0,0,0,0,0,0,0,206.01000000000334,0,0,0,0,267.1559999999979,0,188.54250000000184,0,0,0,0,211393.92650000192,0,
5959,706.5080108642578,8.219154166666666,0,0,0,0,0,0,0,0,0,202.08900000000313,0,0,190.4139999999972,0,0,399.472499999996,0,0,0,0,0,0,191994.45399999947,0,
5961,483.36937888009203,8.58940238095238,0,0,0,0,0,179.6850000000033,273.8799999999965,0,0,0,0,160.6020000000028,0,0,178.21500000000287,3076.9560000000174,0,0,0,677.3330000000003,0,0,259539.8000000002,0,
5964,393.1032647026909,4.504438888888888,0,0,0,0,0,592.1955000000034,0,0,0,0,0,0,0,1257.5565000000047,14515.390999999954,194.38649999999723,0,0,0,531.129000000005,0,0,143105.4749999998,0,
5967,473.30960238709747,8.382554761904762,0,0,0,0,0,0,0,0,0,180.56499999999733,0,404.0564999999996,177.06600000000174,580.1555000000004,0,5264.2649999999985,0,0,199.77500000000035,0,0,0,252514.248500001,0,
5971,307.10299360101874,3.961424242424242,0,0,537.9200000000019,508.0875000000019,0,168.86850000000027,245.8499999999999,1688.457500000005,0,0,0,178.7599999999992,0,228.97000000000043,63983.52600000001,726.2039999999996,0,0,0,992.447000000001,0,0,225293.07300000012,0,
5972,755.4930996365016,8.16856111111111,0,0,0,0,0,0,0,0,0,0,204.81249999999784,0,0,0,0,901.8749999999784,0,0,0,0,0,0,147811.57649999968,0,
